,Document_No,Dominant_Topic_1,Topic_Keywords_1,Question,Avg_J,Avg_SD,Avg_C
782,782,35,"sort, algorithm, follow, stable, average, best, unstable, would, insertionsort, equal","which of the following questions is unanswerable given only that for functions f and gf(n) = ?(1)g(n) = O(n)but would be answerable given more information
",0.19569009587511335,0.3069482637624442,0.3183904506327195
783,783,31,"tree, node, binary, follow, avl, traversal, order, search, number, root","Why we need to a binary tree which is height balanced?
",0.09909729014712783,0.1735666238096135,0.18571819675389004
784,784,27,"for, follow, int, code, runtime, method, get, correctly, property, class","Which of the following code performs the partition operation correctly in QuickSort?
",0.09775615325420198,0.17150939774983728,0.18399143513427027
785,785,12,"datum, structure, item, remove, data, implement, add, fast, follow, make","which of the following data structure are similar to skipList?
",0.09323587050853162,0.16430683792217535,0.17801007158396157
786,786,25,"none, option, select, avoid, andcomplexity, formation, skew, technique, collision, design","Select the option where the given data structure andcomplexity for search time (check that it contains an object) do not match.
",0.04504504504504505,0.07936507936507936,0.07936507936507936
787,787,29,"hash, table, function, number, bucket, find, use, close, step, insert","Which of the following statements about open hash tables is false
",0.11233661572854127,0.19380029510717275,0.2088035654024223
788,788,45,"list, link, array, follow, middle, insert, faster, would, add, singly","When implementing a singly linked list, which of the following statements is true?
",0.109563074266975,0.18982137142320848,0.20291632643118582
789,789,27,"for, follow, int, code, runtime, method, get, correctly, property, class","What is the big O complexity f(n) of the following code?(A) for( int i = 0; i < n; i++){(B) for( int j = i; j < n; j++){(C) for( int k = 0; k < 4; k++){ System.out.println(""Hello World!""); } } }
",0.09861453492276136,0.17284193801780262,0.18528031592768524
790,790,35,"sort, algorithm, follow, stable, average, best, unstable, would, insertionsort, equal","Which of these is not an example of a stable sort?
",0.19518308238137905,0.306377425245066,0.31774423993413586
791,791,27,"for, follow, int, code, runtime, method, get, correctly, property, class","Which of these is the correct order for the runtime complexity classes - from fastest to slowest, for large values of n?
",0.09859085013835242,0.17287944030806895,0.18524381211484045
792,792,16,"statement, follow, false, child, rule, position, new, mean, involve, mistake","Carey's two rules of sorting are:
",0.20453629001049298,0.30995319229268015,0.32670420235650244
793,793,59,"int, while, return, integer, problem, random, count, sum, birthday, test","what is the theta complexity of this algorithm f(n)function int f(int n){ int c = 0; for (int i=1 i<n; i=i*2){ for (int j=0; j<i; j++){ c++; } } return c;}
",0.10880049995521718,0.18669228157992557,0.2002811465352076
794,794,41,"sort, take, use, selection, many, order, would, bubble, quick, ascend","Given the following sorted list of numbers:1, 2, 34, 45, 104, 287, 287, 299Using the binary search algorithm; how many comparisons would it take to determine if the number 0 is in the list (when using the floor function for finding the middle element of the list)?
",0.07656351299990541,0.1379687847101946,0.14515558805312082
795,795,35,"sort, algorithm, follow, stable, average, best, unstable, would, insertionsort, equal","What is a stable sort?
",0.19368034869642564,0.3040887160466051,0.3154411215518926
796,796,45,"list, link, array, follow, middle, insert, faster, would, add, singly","When inserting a node in a doubly linked list, we must update:
",0.10855954766566997,0.18818103360534785,0.2011120507667746
797,797,35,"sort, algorithm, follow, stable, average, best, unstable, would, insertionsort, equal","Which of the following sorting algorithms is stable?
",0.19532674736936367,0.3060647670520812,0.31746631552915905
798,798,12,"datum, structure, item, remove, data, implement, add, fast, follow, make","In which of the following data structures is it difficult (not recommended) to remove values from?
",0.09450280027968341,0.1663852801424345,0.17987845477073255
799,799,29,"hash, table, function, number, bucket, find, use, close, step, insert","Given a particular load L for a Closed Hash Table w LP, what is the maximum number of steps to find the bucket?
",0.11256886755576341,0.19414985956735842,0.2090904562857738
800,800,35,"sort, algorithm, follow, stable, average, best, unstable, would, insertionsort, equal","Which of the following sorting algorithms does not have a worst case time complexity of O(n2)?
",0.195775711635638,0.3067804744554556,0.3181886860302405
801,801,27,"for, follow, int, code, runtime, method, get, correctly, property, class","Which of the following bounds are correct for the run time of the following code?for ( int i = 0; i < n; i++) for ( int j = 0; j < n; j++) out.println(“Hapax Legomenon”)A)O( n2 )B)?( n2 )C) O(log n)D)O( n3)
",0.09934468582800102,0.17404601039182332,0.18635967500064002
802,802,29,"hash, table, function, number, bucket, find, use, close, step, insert","Suppose you are given that an element is definitely in the Hash Table. You search for this element in the Hash Table with linear probing. You calculate the bucket for the element's key using the hash function. However, when you check the appropriate bucket it contains a different key. Which of the following are possible reasons for this?A) The element was inserted in the Hash Table but then got over-written by another element with the same bucket number.B) The element is placed below it's bucket calculated by the hash function.C) The other key had the same bucket calculated by the hash function.D) The other key was forced to move down to the bucket because it's own bucket was already filled.
",0.11205800481232328,0.193374954483969,0.20857001182746499
803,803,29,"hash, table, function, number, bucket, find, use, close, step, insert","For a Hash Table with T slots already containing n elements how likely are there going to be collisions in the Hash Table?
",0.11161051111889145,0.19270312468806358,0.20780687060218994
804,804,1,"order, consider, runtime, input, size, constant, post, function, print, correct","For some constants a<b<c arrange the following time complexity functions in order slowest to fastest for large number of input n.A) B)C) D) E)
",0.07390653002737388,0.13468924060503878,0.1451677245934764
805,805,0,"type, point, traverse, coordinate, interface, group, happen, route, various, authority","What is ""time complexity"" of an algorithm?
",0.10293422817528144,0.1722268345780699,0.18629135026718704
806,806,11,"search, binary, list, name, find, however, average, skip, suppose, interpolation","Suppose you are searching for an element in a sorted list of size x using binary search.In how many steps no matter what element we are looking for can we find it?
",0.10228028320960196,0.17707159750641951,0.19351294167623775
807,807,39,"first, full, town, work, access, part, last, anywhere, remove, face","Which of these are problems one might face working with Array-based Lists?A) Slow to add an element at the endB) Limited capacityC) Slow to insert/remove anywhere in the listD) Slow random access
",0.0743788971901564,0.13539719725840887,0.14699497279772958
808,808,41,"sort, take, use, selection, many, order, would, bubble, quick, ascend","How many iterations of the bubble sort algorithm would it take to sort the following list in ascending order?3, 1, 4, 5, 9 ,2, 6
",0.0775656611801898,0.13957289132650105,0.14674825731709007
809,809,16,"statement, follow, false, child, rule, position, new, mean, involve, mistake","Below are the rules for Big-O, are any of the statements A-D below FALSE?
",0.2025998560460999,0.3077269359549181,0.3243287589979212
810,810,26,"result, body, num, sequence, many, positive, preform, operator, dosomethe, note","Below is a function, how many elementary operations, in terms of n, are there in the body of the function?public int examQ(int num, int n){ int result = 0; for(int i=0; i<n; i++) { result = result + num; } return result;}
",0.11612280992353768,0.20129612451041023,0.20265937695387137
811,811,0,"type, point, traverse, coordinate, interface, group, happen, route, various, authority","What is an Abstract Data Type?
",0.10430505396562592,0.17454957969956855,0.1884242081443553
812,812,29,"hash, table, function, number, bucket, find, use, close, step, insert","Imagine an empty closed hashtable that uses linear probing (to the right) to counter collisions.This closed hashtable can store a maximum of 5 data in 5 buckets labelled 0-4 in ascending order. It uses the hashing function f where:Where x is the data to be stored and f(x) is the bucket to store it in.If you were to insert the following data (from left to right) into this hashtable:6, 3, 2, 1, 5What order would the data be stored after insertion?
",0.11139494016518993,0.19240603759300284,0.2076081949285477
813,813,1,"order, consider, runtime, input, size, constant, post, function, print, correct","Consider the following runtimes for a list-sorting algorithm, with n as the size of the list and t as the time taken in seconds:n = 2000, t = 57n = 4000, t = 456n = 8000, t = 3648Which is the best approximation of the runtime complexity of the algorithm?
",0.07530186837249589,0.13713066670368496,0.14852704235012568
814,814,6,"run, second, long, implementation, likely, record, awhich, definitely, refer, instruction","2 functions refer to the run-times of 2 algorithms:f(n)>0, g(n)>0a>0, A>0g(n) = A f(n) for all n>aWhich of the following is definitely true?
",0.1355411558772899,0.2216850525630071,0.2259989367553561
